input_compound,trace_label,dt,section,mutual_info
NaOH,239.06_0.724,-185,2,0.5231782372491569
NaOH,241.03_0.597,-185,2,0.5308761626470315
NaOH,241.03_0.611,-185,2,0.5275648899038443
NaOH,241.03_0.632,-185,2,0.5701749329088339
NaOH,241.03_0.767,-185,2,0.2622093323777688
NaOH,242.28_0.792,-185,2,0.6820246421928315
NaOH,243.06_0.61,-185,2,0.5816256030958797
NaOH,243.06_0.646,-185,2,0.5014214245199136
NaOH,243.06_0.658,-185,2,0.4055239843185121
NaOH,243.06_0.708,-185,2,0.6286163906445248
NaOH,245.06_0.615,-185,2,0.5954859075208496
NaOH,245.06_0.65,-185,2,0.4992878697513512
NaOH,245.06_0.664,-185,2,0.45654316078901935
NaOH,245.06_0.695,-185,2,0.6720132561709122
NaOH,245.06_0.719,-185,2,0.5739704188921309
NaOH,245.06_0.762,-185,2,0.5446521488895715
NaOH,246.07_0.611,-185,2,0.5423947562088376
NaOH,246.07_0.661,-185,2,0.22747628888089766
NaOH,246.07_0.719,-185,2,0.4528537725893407
NaOH,249.03_0.605,-185,2,0.5345708522496091
NaOH,249.03_0.617,-185,2,0.4684848307676188
NaOH,249.03_0.634,-185,2,0.6919108882511549
NaOH,249.03_0.7,-185,2,0.32811604371873937
NaOH,249.03_0.736,-185,2,0.6116081158489708
NaOH,249.03_0.757,-185,2,0.681551086497949
NaOH,249.09_0.614,-185,2,0.48663011520292
NaOH,249.09_0.683,-185,2,0.7397625211109631
NaOH,249.09_0.727,-185,2,0.7423421690181664
NaOH,251.06_0.617,-185,2,0.4841731656212094
NaOH,251.06_0.654,-185,2,0.4026587490475442
NaOH,251.06_0.668,-185,2,0.3122316657228028
NaOH,251.06_0.713,-185,2,0.577463324981093
NaOH,251.06_0.73,-185,2,0.643771194026908
NaOH,252.07_0.614,-185,2,0.5561268366346117
NaOH,252.07_0.648,-185,2,0.7150785999032623
NaOH,252.07_0.664,-185,2,0.3346508724772499
NaOH,260.07_0.623,-185,2,0.5399502677721446
NaOH,260.07_0.658,-185,2,0.5101915009013389
NaOH,260.07_0.672,-185,2,0.5054758024043409
NaOH,260.07_0.724,-185,2,0.3791835469461997
NaOH,263.07_0.624,-185,2,0.535399515937403
NaOH,263.07_0.685,-185,2,0.34255979294278793
NaOH,263.07_0.722,-185,2,0.6689360958202766
NaOH,263.07_0.738,-185,2,0.7223907504529312
NaOH,263.07_0.784,-185,2,0.4838044890544482
NaOH,264.03_0.609,-185,2,0.6959718137278359
NaOH,264.03_0.644,-185,2,0.6845906291646955
NaOH,264.03_0.745,-185,2,0.5774359860195348
NaOH,264.05_0.617,-185,2,0.5625838556831027
NaOH,264.05_0.632,-185,2,0.6682923408278949
NaOH,264.05_0.767,-185,2,0.37869123668090765
NaOH,275.07_0.63,-185,2,0.6906133401488574
NaOH,275.07_0.665,-185,2,0.520883101185543
NaOH,275.07_0.682,-185,2,0.5770577517937987
NaOH,275.07_0.74,-185,2,0.5872069732563938
NaOH,279.04_0.623,-185,2,0.680720717644355
NaOH,279.04_0.657,-185,2,0.8480426498679474
NaOH,279.04_0.768,-185,2,0.7318837703543744
NaOH,290.08_0.64,-185,2,0.7066993816550848
NaOH,290.08_0.691,-185,2,0.6267370411644131
NaOH,290.08_0.754,-185,2,0.28529093756727564
NaOH,294.04_0.632,-185,2,0.7410837749831054
NaOH,294.04_0.664,-185,2,0.881025341508026
NaOH,301.05_0.64,-185,2,0.6787128099350861
NaOH,301.05_0.744,-185,2,0.22222960337300535
NaOH,301.05_0.778,-185,2,0.3953074774680547
NaOH,301.09_0.65,-185,2,0.5763357187122176
NaOH,301.09_0.767,-185,2,0.6697127401971956
NaOH,309.05_0.644,-185,2,0.8175333577562789
NaOH,309.05_0.794,-185,2,0.6346410279010368
NaOH,309.05_0.821,-185,2,0.4435003645040472
NaOH,316.06_0.646,-185,2,0.7495462627995599
NaOH,324.05_0.652,-185,2,0.7533804401007655
NaOH,324.05_0.803,-185,2,0.4469901187968106
NaOH,329.03_0.64,-185,2,0.48886727724086443
NaOH,329.03_0.654,-185,2,0.5356095167503891
NaOH,329.03_0.812,-185,2,0.561999546629623
NaOH,329.03_0.821,-185,2,0.4135340497085882
NaOH,329.03_0.96,-185,2,0.09553841143471953
NaOH,339.06_0.656,-185,2,0.9102245901628265
NaOH,339.06_0.705,-185,2,0.49279602845864234
NaOH,339.06_0.8,-185,2,0.5180821840266883
NaOH,339.06_0.812,-185,2,0.4942433902503125
NaOH,339.06_0.831,-185,2,0.42980298930652916
NaOH,339.06_0.853,-185,2,0.3260102924922199
NaOH,339.06_0.874,-185,2,0.313646065428955
NaOH,339.06_0.933,-185,2,0.22709073884783226
NaOH,354.07_0.672,-185,2,0.8960939434938626
NaOH,354.07_0.716,-185,2,0.5381005399590064
NaOH,354.07_0.835,-185,2,0.4316366352987333
NaOH,369.07_0.678,-185,2,0.974185856831558
NaOH,369.07_0.724,-185,2,0.6623003144740252
NaOH,369.07_0.845,-185,2,0.5082185895543052
NaOH,369.07_0.9,-185,2,0.37991845085657605
NaOH,369.07_0.939,-185,2,0.5111589723397243
NaOH,369.07_0.958,-185,2,0.22986050729738805
NaOH,369.07_0.991,-185,2,0.054023647551299625
NaOH,373.04_0.615,-185,2,0.45034470920522107
NaOH,373.04_0.665,-185,2,0.8013911080516891
NaOH,373.04_0.704,-185,2,0.5924395654943946
NaOH,373.04_0.855,-185,2,0.39396640249932346
NaOH,375.04_0.675,-185,2,0.4901904755295452
NaOH,375.04_0.861,-185,2,0.5512084335569196
NaOH,375.04_0.913,-185,2,0.40238422393969
NaOH,375.04_0.958,-185,2,0.6819379059579487
NaOH,375.04_0.994,-185,2,0.14419653516082898
NaOH,384.08_0.687,-185,2,0.9528726818419595
NaOH,384.08_0.735,-185,2,0.7083688331445162
NaOH,384.08_0.861,-185,2,0.6509854176644096
NaOH,399.08_0.695,-185,2,0.9971658270257051
NaOH,399.08_0.744,-185,2,0.6422908113027388
NaOH,399.08_0.863,-185,2,0.6621781239264997
NaOH,399.08_0.908,-185,2,0.5102870758863225
NaOH,399.08_0.963,-185,2,0.5254174939331642
NaOH,399.08_0.996,-185,2,0.1540046524039531
NaOH,405.05_0.695,-185,2,0.4354838520575215
NaOH,405.05_0.724,-185,2,0.44606974177554726
NaOH,405.05_0.887,-185,2,0.6009912172335548
NaOH,405.05_0.917,-185,2,0.15166369009220615
NaOH,405.05_0.978,-185,2,0.4548218123417418
NaOH,405.05_0.997,-185,2,0.4288090174565875
NaOH,110.01_0.526,-180,2,0.5415764974864095
NaOH,110.01_0.537,-180,2,0.4543037490710402
NaOH,110.01_0.548,-180,2,0.4987968794690185
NaOH,110.01_0.556,-180,2,0.5519231186267994
NaOH,110.01_0.565,-180,2,0.6024356149329679
NaOH,117.02_0.529,-180,2,0.6694391236266837
NaOH,117.02_0.54,-180,2,0.687902453314833
NaOH,117.02_0.555,-180,2,0.6454722940620901
NaOH,117.02_0.561,-180,2,0.6838653989243677
NaOH,124.03_0.532,-180,2,0.5331524857461725
NaOH,124.03_0.558,-180,2,0.6983656029789018
NaOH,124.03_0.566,-180,2,0.461703271972314
NaOH,124.03_0.578,-180,2,0.15676194507725372
NaOH,125.02_0.535,-180,2,0.5863134482609276
NaOH,125.02_0.549,-180,2,0.5823131118040128
NaOH,125.02_0.563,-180,2,0.45994434304952225
NaOH,125.02_0.569,-180,2,0.4464613570239133
NaOH,130.16_0.565,-180,2,0.24175328551874387
NaOH,132.03_0.541,-180,2,0.6342652049476656
NaOH,132.03_0.566,-180,2,0.6435403911840463
NaOH,132.03_0.586,-180,2,0.1893237456500958
NaOH,133.03_0.538,-180,2,0.43504880350623454
NaOH,133.03_0.566,-180,2,0.6743210965177426
NaOH,133.03_0.585,-180,2,0.1587160762972304
NaOH,138.03_0.544,-180,2,0.5270184588897004
NaOH,138.03_0.547,-180,2,0.5092165213414699
NaOH,138.03_0.57,-180,2,0.34711595433168174
NaOH,138.03_0.572,-180,2,0.2725457609756812
NaOH,139.03_0.541,-180,2,0.7379322373885331
NaOH,139.03_0.568,-180,2,0.4497408728481207
NaOH,139.03_0.586,-180,2,0.23903084499119132
NaOH,140.02_0.548,-180,2,0.7945859876050534
NaOH,140.02_0.574,-180,2,0.45769688084311655
NaOH,141.03_0.546,-180,2,0.5918981000854631
NaOH,141.03_0.573,-180,2,0.5548357218942406
NaOH,141.03_0.594,-180,2,0.32762253069395664
NaOH,146.02_0.551,-180,2,0.5853703148030682
NaOH,146.02_0.578,-180,2,0.38948208103528925
NaOH,147.03_0.549,-180,2,0.5678965829925229
NaOH,147.03_0.576,-180,2,0.6729538273602533
NaOH,147.03_0.578,-180,2,0.5729743184727414
NaOH,153.03_0.553,-180,2,0.6647977675143335
NaOH,153.03_0.58,-180,2,0.21222126665879193
NaOH,154.04_0.55,-180,2,0.33046158126436787
NaOH,154.04_0.581,-180,2,0.38356199260080936
NaOH,155.03_0.556,-180,2,0.5690809110753405
NaOH,155.03_0.564,-180,2,0.6565895002978626
NaOH,155.03_0.585,-180,2,0.4745403009378939
NaOH,156.04_0.555,-180,2,0.48865358626740196
NaOH,156.04_0.584,-180,2,0.44933527410307184
NaOH,156.04_0.604,-180,2,0.2260925462558916
NaOH,161.03_0.56,-180,2,0.5059469516427555
NaOH,161.03_0.567,-180,2,0.6203038492477715
NaOH,161.03_0.589,-180,2,0.5260777679380042
NaOH,162.04_0.56,-180,2,0.9210194540917631
NaOH,162.04_0.586,-180,2,0.8104702467223523
NaOH,162.04_0.605,-180,2,0.15603120945380056
NaOH,168.04_0.563,-180,2,0.6292177501640279
NaOH,168.04_0.591,-180,2,0.41919017540082404
NaOH,168.04_0.596,-180,2,0.31602754159232616
NaOH,170.03_0.568,-180,2,0.4646954272244739
NaOH,170.03_0.595,-180,2,0.41533399491212153
NaOH,176.03_0.572,-180,2,0.5588560721031355
NaOH,176.03_0.578,-180,2,0.5482271849133458
NaOH,176.03_0.595,-180,2,0.5722660374745066
NaOH,176.03_0.601,-180,2,0.5241863309393646
NaOH,176.03_0.608,-180,2,0.4755934057907236
NaOH,176.05_0.557,-180,2,0.6044785483406736
NaOH,176.05_0.593,-180,2,0.5423556622377892
NaOH,176.05_0.605,-180,2,0.5616510421096352
NaOH,177.04_0.562,-180,2,0.8881070999611067
NaOH,177.04_0.568,-180,2,0.8016857436784082
NaOH,177.04_0.596,-180,2,0.5267538547783746
NaOH,177.04_0.615,-180,2,0.4289976307068333
NaOH,183.04_0.573,-180,2,0.47254951520655464
NaOH,183.04_0.606,-180,2,0.38552443542892245
NaOH,184.05_0.566,-180,2,0.5680701440607319
NaOH,184.05_0.58,-180,2,0.46954058055040804
NaOH,184.05_0.601,-180,2,0.32103139597923525
NaOH,184.05_0.617,-180,2,0.242581148067051
NaOH,185.04_0.578,-180,2,0.41135348055496035
NaOH,185.04_0.586,-180,2,0.5052349868357373
NaOH,185.04_0.605,-180,2,0.49732022447613033
NaOH,185.04_0.646,-180,2,0.5436544754450665
NaOH,186.22_0.681,-180,2,0.7493015486437664
NaOH,190.05_0.57,-180,2,0.3949570251704704
NaOH,190.05_0.61,-180,2,0.26603099467898295
NaOH,190.05_0.624,-180,2,0.20062674311590767
NaOH,191.04_0.581,-180,2,0.5667960653326194
NaOH,191.04_0.6,-180,2,0.3022241520833413
NaOH,191.04_0.611,-180,2,0.4863587092397994
NaOH,191.04_0.617,-180,2,0.5631542883734979
NaOH,191.04_0.65,-180,2,0.5446734240532116
NaOH,191.06_0.569,-180,2,0.6228478690913346
NaOH,191.06_0.6,-180,2,0.30982951259070335
NaOH,191.06_0.608,-180,2,0.47445663823772843
NaOH,191.06_0.617,-180,2,0.5765913550857373
NaOH,192.05_0.574,-180,2,0.761896087819629
NaOH,192.05_0.581,-180,2,0.5617658434281867
NaOH,192.05_0.611,-180,2,0.45660338305183545
NaOH,192.05_0.623,-180,2,0.31773824874103296
NaOH,197.04_0.585,-180,2,0.678371174622125
NaOH,197.04_0.61,-180,2,0.49613070385244384
NaOH,197.04_0.619,-180,2,0.4641698085427204
NaOH,197.04_0.624,-180,2,0.5043091317665485
NaOH,197.04_0.669,-180,2,0.6157903000474012
NaOH,198.05_0.58,-180,2,0.5681523266063793
NaOH,198.05_0.617,-180,2,0.4234142708001616
NaOH,198.05_0.632,-180,2,0.6617244547330312
NaOH,199.06_0.578,-180,2,0.4032297099353541
NaOH,199.06_0.614,-180,2,0.5913581612736278
NaOH,199.06_0.628,-180,2,0.4095391414615266
NaOH,199.06_0.664,-180,2,0.6883769930849635
NaOH,200.04_0.586,-180,2,0.4765552780846294
NaOH,200.04_0.614,-180,2,0.4307496727464799
NaOH,200.06_0.554,-180,2,0.6464533520910671
NaOH,200.06_0.578,-180,2,0.4433639241191494
NaOH,200.06_0.614,-180,2,0.43367639912174516
NaOH,200.06_0.628,-180,2,0.2727099259229582
NaOH,200.06_0.664,-180,2,0.4256004993389446
NaOH,201.05_0.581,-180,2,0.5894628549838887
NaOH,201.05_0.614,-180,2,0.4011681830790277
NaOH,201.05_0.63,-180,2,0.6328878284581028
NaOH,203.05_0.584,-180,2,0.7800996094529262
NaOH,203.05_0.632,-180,2,0.5807934959955254
NaOH,203.05_0.668,-180,2,0.6894440474803489
NaOH,204.05_0.586,-180,2,0.40894115615930193
NaOH,204.05_0.623,-180,2,0.24436750944621588
NaOH,204.05_0.665,-180,2,0.6974665562757476
NaOH,205.06_0.581,-180,2,0.7017570427849762
NaOH,205.06_0.62,-180,2,0.378374197632092
NaOH,205.06_0.634,-180,2,0.3166281164072
NaOH,205.06_0.671,-180,2,0.6967209249691324
NaOH,206.05_0.591,-180,2,0.5814050198946799
NaOH,206.05_0.626,-180,2,0.36479043867898175
NaOH,206.06_0.584,-180,2,0.6785423340010097
NaOH,206.06_0.619,-180,2,0.4323480049146826
NaOH,206.06_0.634,-180,2,0.3094994559905655
NaOH,206.06_0.671,-180,2,0.5165345837325064
NaOH,207.05_0.586,-180,2,0.6398180045225637
NaOH,207.05_0.62,-180,2,0.6338930686941282
NaOH,207.05_0.636,-180,2,0.3999388719023447
NaOH,207.05_0.669,-180,2,0.5255755052668167
NaOH,207.05_0.685,-180,2,0.6676932155415094
NaOH,208.06_0.563,-180,2,0.2695236076804104
NaOH,208.06_0.585,-180,2,0.5762699405377081
NaOH,208.06_0.619,-180,2,0.5028786906459843
NaOH,208.06_0.634,-180,2,0.25097080766534186
NaOH,209.05_0.59,-180,2,0.7442333814790087
NaOH,209.05_0.623,-180,2,0.476283553300493
NaOH,209.05_0.636,-180,2,0.23586641484982218
NaOH,213.05_0.591,-180,2,0.5851121282465575
NaOH,213.05_0.626,-180,2,0.4979278549222359
NaOH,213.05_0.642,-180,2,0.5705831790210749
NaOH,214.06_0.567,-180,2,0.5461530733301814
NaOH,214.06_0.587,-180,2,0.5693179690953758
NaOH,214.06_0.624,-180,2,0.37838570013044537
NaOH,214.06_0.636,-180,2,0.2818061448835185
NaOH,215.05_0.596,-180,2,0.40155109333680095
NaOH,215.05_0.619,-180,2,0.4729372694018621
NaOH,215.05_0.633,-180,2,0.5803345490823046
NaOH,215.05_0.685,-180,2,0.7095621213379202
NaOH,216.06_0.592,-180,2,0.6073051890460235
NaOH,216.06_0.626,-180,2,0.46244785701472413
NaOH,216.06_0.642,-180,2,0.3785310794394481
NaOH,216.06_0.689,-180,2,0.5103126716526254
NaOH,220.06_0.595,-180,2,0.6503731568726572
NaOH,220.06_0.632,-180,2,0.33062821361908457
NaOH,220.06_0.644,-180,2,0.4935685323780028
NaOH,221.05_0.6,-180,2,0.6036683547161936
NaOH,221.05_0.636,-180,2,0.4866872354916749
NaOH,221.05_0.679,-180,2,0.4732451205640369
NaOH,222.06_0.597,-180,2,0.6369877930181813
NaOH,222.06_0.632,-180,2,0.5511247467674547
NaOH,222.06_0.648,-180,2,0.23331755378947872
NaOH,222.56_0.597,-180,2,0.5944800824802208
NaOH,222.56_0.632,-180,2,0.33876985090573486
NaOH,222.56_0.648,-180,2,0.2426008076932744
NaOH,224.05_0.6,-180,2,0.7375329279580001
NaOH,224.05_0.633,-180,2,0.5013624007016189
NaOH,224.05_0.648,-180,2,0.28427501833896374
NaOH,227.05_0.602,-180,2,0.739831198868655
NaOH,227.05_0.64,-180,2,0.6148905088146259
NaOH,227.05_0.679,-180,2,0.6191808983695744
NaOH,227.05_0.691,-180,2,0.6068822669139844
NaOH,227.05_0.725,-180,2,0.35147116629503516
NaOH,227.05_0.727,-180,2,0.4217400388073491
NaOH,228.06_0.6,-180,2,0.6569053917093277
NaOH,228.06_0.636,-180,2,0.4382216077771801
NaOH,228.06_0.65,-180,2,0.41474770754349066
NaOH,228.06_0.679,-180,2,0.6459302312290118
NaOH,228.06_0.692,-180,2,0.6524962712388507
NaOH,229.07_0.575,-180,2,0.10721080381403247
NaOH,229.07_0.597,-180,2,0.6017446445919483
NaOH,229.07_0.636,-180,2,0.5759711203631479
NaOH,229.07_0.65,-180,2,0.5589923899909328
NaOH,229.07_0.692,-180,2,0.6505536797571421
NaOH,229.07_0.707,-180,2,0.7252118255133562
NaOH,230.05_0.606,-180,2,0.5646081677505466
NaOH,230.05_0.64,-180,2,0.4688511140737437
NaOH,230.05_0.654,-180,2,0.26951951227963145
NaOH,230.05_0.692,-180,2,0.51789036658452
NaOH,230.05_0.707,-180,2,0.43351826025904394
NaOH,231.06_0.602,-180,2,0.610877888764763
NaOH,231.06_0.636,-180,2,0.5495330217572953
NaOH,231.06_0.652,-180,2,0.6242116355961045
NaOH,231.06_0.689,-180,2,0.6035200445737599
NaOH,233.06_0.576,-180,2,0.2828669389739047
NaOH,233.06_0.605,-180,2,0.7015730521676198
NaOH,233.06_0.657,-180,2,0.2773219175941861
NaOH,233.06_0.699,-180,2,0.8230876282258839
NaOH,234.02_0.59,-180,2,0.6706461939951671
NaOH,234.02_0.597,-180,2,0.5247273108074739
NaOH,234.02_0.608,-180,2,0.4513105721034205
NaOH,234.02_0.629,-180,2,0.5336491503376086
NaOH,236.06_0.608,-180,2,0.5919389887211426
NaOH,236.06_0.644,-180,2,0.49212857195349446
NaOH,236.06_0.657,-180,2,0.37729788694513555
NaOH,236.06_0.701,-180,2,0.5097144197459045
NaOH,236.06_0.732,-180,2,0.42303912907271535
NaOH,237.06_0.606,-180,2,0.6221550284530353
NaOH,237.06_0.64,-180,2,0.7485923536041206
NaOH,237.06_0.655,-180,2,0.35789706086734396
NaOH,237.06_0.705,-180,2,0.6636934156955583
NaOH,239.06_0.608,-180,2,0.5964562156519326
NaOH,239.06_0.644,-180,2,0.5362962162631
NaOH,239.06_0.658,-180,2,0.3830803586641842
NaOH,239.06_0.692,-180,2,0.6782658637447514
NaOH,239.06_0.708,-180,2,0.6907170033523586
NaOH,239.06_0.724,-180,2,0.5409831436864274
NaOH,241.03_0.597,-180,2,0.5968680407573781
NaOH,241.03_0.611,-180,2,0.5318461495063111
NaOH,241.03_0.632,-180,2,0.5680226558613879
NaOH,241.03_0.767,-180,2,0.27571271530480246
NaOH,242.28_0.792,-180,2,0.7049189290072015
NaOH,243.06_0.61,-180,2,0.554419801117437
NaOH,243.06_0.646,-180,2,0.491120830543196
NaOH,243.06_0.658,-180,2,0.4216404094015318
NaOH,243.06_0.708,-180,2,0.62031534673917
NaOH,245.06_0.615,-180,2,0.6008806323944746
NaOH,245.06_0.65,-180,2,0.508737968338822
NaOH,245.06_0.664,-180,2,0.4653322016206136
NaOH,245.06_0.695,-180,2,0.658163681016652
NaOH,245.06_0.719,-180,2,0.6100271374813584
NaOH,245.06_0.762,-180,2,0.5273953630447661
NaOH,246.07_0.611,-180,2,0.5960820653350836
NaOH,246.07_0.661,-180,2,0.1799789090200603
NaOH,246.07_0.719,-180,2,0.5157326498644199
NaOH,249.03_0.605,-180,2,0.5582545833716974
NaOH,249.03_0.617,-180,2,0.4274349128588777
NaOH,249.03_0.634,-180,2,0.7233673931746898
NaOH,249.03_0.7,-180,2,0.3345508312199441
NaOH,249.03_0.736,-180,2,0.6018007697257781
NaOH,249.03_0.757,-180,2,0.6510985632898478
NaOH,249.09_0.614,-180,2,0.4877437366504145
NaOH,249.09_0.683,-180,2,0.7671766941215896
NaOH,249.09_0.727,-180,2,0.7423783865053033
NaOH,251.06_0.617,-180,2,0.5054161050030328
NaOH,251.06_0.654,-180,2,0.4229444745791948
NaOH,251.06_0.668,-180,2,0.2966112605202329
NaOH,251.06_0.713,-180,2,0.5551469896472034
NaOH,251.06_0.73,-180,2,0.6533640372173588
NaOH,252.07_0.614,-180,2,0.6011218390458222
NaOH,252.07_0.648,-180,2,0.7383818817872534
NaOH,252.07_0.664,-180,2,0.37337939791365926
NaOH,260.07_0.623,-180,2,0.5465008910443334
NaOH,260.07_0.658,-180,2,0.5012554069150021
NaOH,260.07_0.672,-180,2,0.5070554654211024
NaOH,260.07_0.724,-180,2,0.3921156947517912
NaOH,263.07_0.624,-180,2,0.5742744295457438
NaOH,263.07_0.685,-180,2,0.3663331548615152
NaOH,263.07_0.722,-180,2,0.6497012974466343
NaOH,263.07_0.738,-180,2,0.7235433159883131
NaOH,263.07_0.784,-180,2,0.48215383848645565
NaOH,264.03_0.609,-180,2,0.7072659917443356
NaOH,264.03_0.644,-180,2,0.6714113063897789
NaOH,264.03_0.745,-180,2,0.5862243264104419
NaOH,264.05_0.617,-180,2,0.580885328359245
NaOH,264.05_0.632,-180,2,0.6811780336410882
NaOH,264.05_0.767,-180,2,0.38678916306963806
NaOH,275.07_0.63,-180,2,0.7479675896090199
NaOH,275.07_0.665,-180,2,0.5273491040672136
NaOH,275.07_0.682,-180,2,0.5886228911528519
NaOH,275.07_0.74,-180,2,0.5714538789554529
NaOH,279.04_0.623,-180,2,0.6989881012348231
NaOH,279.04_0.657,-180,2,0.865193777361275
NaOH,279.04_0.768,-180,2,0.7523960764394859
NaOH,290.08_0.64,-180,2,0.7200495165239182
NaOH,290.08_0.691,-180,2,0.6317721262375722
NaOH,290.08_0.754,-180,2,0.2860205785266583
NaOH,294.04_0.632,-180,2,0.7487485785240131
NaOH,294.04_0.664,-180,2,0.8674619630950309
NaOH,301.05_0.64,-180,2,0.6987751311507218
NaOH,301.05_0.744,-180,2,0.21513065880015603
NaOH,301.05_0.778,-180,2,0.3826833342640761
NaOH,301.09_0.65,-180,2,0.5964865824905057
NaOH,301.09_0.767,-180,2,0.6962811268415572
NaOH,309.05_0.644,-180,2,0.800162865597184
NaOH,309.05_0.794,-180,2,0.6317129624927067
NaOH,309.05_0.821,-180,2,0.4478853671661951
NaOH,316.06_0.646,-180,2,0.7738718474652737
NaOH,324.05_0.652,-180,2,0.7790372456612165
NaOH,324.05_0.803,-180,2,0.450814911645383
NaOH,329.03_0.64,-180,2,0.4814082932237156
NaOH,329.03_0.654,-180,2,0.5027586250705052
NaOH,329.03_0.812,-180,2,0.5959925023644597
NaOH,329.03_0.821,-180,2,0.43405439440558125
NaOH,329.03_0.96,-180,2,0.10520412707490312
NaOH,339.06_0.656,-180,2,0.8949943416066057
NaOH,339.06_0.705,-180,2,0.5033011640400686
NaOH,339.06_0.8,-180,2,0.5111619540091223
NaOH,339.06_0.812,-180,2,0.5436288502410997
NaOH,339.06_0.831,-180,2,0.4269736016674188
NaOH,339.06_0.853,-180,2,0.34597127344625234
NaOH,339.06_0.874,-180,2,0.3437194093429792
NaOH,339.06_0.933,-180,2,0.2309766475297983
NaOH,354.07_0.672,-180,2,0.9049914702963253
NaOH,354.07_0.716,-180,2,0.5485180920708825
NaOH,354.07_0.835,-180,2,0.4238708570839256
NaOH,369.07_0.678,-180,2,0.9958411488920609
NaOH,369.07_0.724,-180,2,0.6787527664582074
NaOH,369.07_0.845,-180,2,0.47270567266883656
NaOH,369.07_0.9,-180,2,0.3978783062154161
NaOH,369.07_0.939,-180,2,0.5015129672097234
NaOH,369.07_0.958,-180,2,0.21494368283330045
NaOH,369.07_0.991,-180,2,0.07650259205303911
NaOH,373.04_0.615,-180,2,0.46503580163040326
NaOH,373.04_0.665,-180,2,0.8436754531564223
NaOH,373.04_0.704,-180,2,0.6008046806863869
NaOH,373.04_0.855,-180,2,0.3889355086963202
NaOH,375.04_0.675,-180,2,0.5212359916689242
NaOH,375.04_0.861,-180,2,0.5347873982430822
NaOH,375.04_0.913,-180,2,0.39194486515391036
NaOH,375.04_0.958,-180,2,0.6835562672706921
NaOH,375.04_0.994,-180,2,0.12057403913280496
NaOH,384.08_0.687,-180,2,0.989337867682798
NaOH,384.08_0.735,-180,2,0.7242326441850966
NaOH,384.08_0.861,-180,2,0.6751077367982634
NaOH,399.08_0.695,-180,2,1.0119135375890087
NaOH,399.08_0.744,-180,2,0.6431194503158406
NaOH,399.08_0.863,-180,2,0.6802863219508284
NaOH,399.08_0.908,-180,2,0.5319911209518202
NaOH,399.08_0.963,-180,2,0.5243161989955447
NaOH,399.08_0.996,-180,2,0.15132608295096084
NaOH,405.05_0.695,-180,2,0.455074983602449
NaOH,405.05_0.724,-180,2,0.4427190267198391
NaOH,405.05_0.887,-180,2,0.6050660327883977
NaOH,405.05_0.917,-180,2,0.18181764010729218
NaOH,405.05_0.978,-180,2,0.45135964671946605
NaOH,405.05_0.997,-180,2,0.43435832334366165
NaOH,110.01_0.526,-175,2,0.5347353518952995
NaOH,110.01_0.537,-175,2,0.4792200973351335
NaOH,110.01_0.548,-175,2,0.52934803836277
NaOH,110.01_0.556,-175,2,0.5523474615290369
NaOH,110.01_0.565,-175,2,0.6155048353768597
NaOH,117.02_0.529,-175,2,0.6804744256892796
NaOH,117.02_0.54,-175,2,0.7159631702854838
NaOH,117.02_0.555,-175,2,0.6631660011009619
NaOH,117.02_0.561,-175,2,0.7332364597380194
NaOH,124.03_0.532,-175,2,0.5158840039534391
NaOH,124.03_0.558,-175,2,0.6918445390668069
NaOH,124.03_0.566,-175,2,0.48694874553101686
NaOH,124.03_0.578,-175,2,0.18626503561288832
NaOH,125.02_0.535,-175,2,0.6119647914264705
NaOH,125.02_0.549,-175,2,0.6026621007686814
NaOH,125.02_0.563,-175,2,0.4768100476272279
NaOH,125.02_0.569,-175,2,0.47336076607037203
NaOH,130.16_0.565,-175,2,0.25868294315273177
NaOH,132.03_0.541,-175,2,0.6602911047794207
NaOH,132.03_0.566,-175,2,0.6277868505100357
NaOH,132.03_0.586,-175,2,0.17825054039234445
NaOH,133.03_0.538,-175,2,0.4175355263351883
NaOH,133.03_0.566,-175,2,0.6528706598309943
NaOH,133.03_0.585,-175,2,0.14557371495168336
NaOH,138.03_0.544,-175,2,0.5563635349650937
NaOH,138.03_0.547,-175,2,0.5133084383357338
NaOH,138.03_0.57,-175,2,0.39314906800915894
NaOH,138.03_0.572,-175,2,0.30693438822864394
NaOH,139.03_0.541,-175,2,0.745621087608304
NaOH,139.03_0.568,-175,2,0.45358212052223834
NaOH,139.03_0.586,-175,2,0.2762607298674542
NaOH,140.02_0.548,-175,2,0.8151558246354829
NaOH,140.02_0.574,-175,2,0.4683790054963346
NaOH,141.03_0.546,-175,2,0.5921667326094546
NaOH,141.03_0.573,-175,2,0.5598459012743513
NaOH,141.03_0.594,-175,2,0.3343366748575707
NaOH,146.02_0.551,-175,2,0.6291338748723434
NaOH,146.02_0.578,-175,2,0.39880181435233286
NaOH,147.03_0.549,-175,2,0.5770792435134742
NaOH,147.03_0.576,-175,2,0.6617765544682461
NaOH,147.03_0.578,-175,2,0.5793444573099924
NaOH,153.03_0.553,-175,2,0.678112850095717
NaOH,153.03_0.58,-175,2,0.24775195036490283
NaOH,154.04_0.55,-175,2,0.3796139024462626
NaOH,154.04_0.581,-175,2,0.3723563919721342
NaOH,155.03_0.556,-175,2,0.561632968914394
NaOH,155.03_0.564,-175,2,0.6741224797600007
NaOH,155.03_0.585,-175,2,0.45666489844152647
